event_id,trip_id,vehicle_id,timestamp,request_source,need_service,resolved_service_type,requested_service_type,allowed_service_types,request_valid,reason_code,current_soc_pct,estimated_remaining_range_km,remaining_trip_distance_km,safety_reserve_km,vehicle_model,vehicle_type,battery_capacity_kwh,usable_capacity_kwh,installed_battery_modules,swap_supported,charging_supported,public_swap_compatible,split
DE000105,T0005,V0003,2026-09-01T06:31:32.638486500+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,15.164,10.85,6.904,1.036,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000106,T0005,V0003,2026-09-01T06:31:32.638486500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.164,10.85,6.904,1.036,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000107,T0005,V0003,2026-09-01T06:31:32.638486500+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.164,10.85,6.904,1.036,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000108,T0005,V0003,2026-09-01T06:31:32.638486500+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.164,10.85,6.904,1.036,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000109,T0005,V0003,2026-09-01T06:34:00.368550500+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,13.864,9.92,5.973,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000110,T0005,V0003,2026-09-01T06:34:00.368550500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,13.864,9.92,5.973,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000111,T0005,V0003,2026-09-01T06:34:00.368550500+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,13.864,9.92,5.973,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000112,T0005,V0003,2026-09-01T06:34:00.368550500+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,13.864,9.92,5.973,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000113,T0005,V0003,2026-09-01T06:36:29.384038500+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,12.588,9.01,5.061,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000114,T0005,V0003,2026-09-01T06:36:29.384038500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,12.588,9.01,5.061,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000115,T0005,V0003,2026-09-01T06:36:29.384038500+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,12.588,9.01,5.061,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000116,T0005,V0003,2026-09-01T06:36:29.384038500+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,12.588,9.01,5.061,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000117,T0005,V0003,2026-09-01T06:38:03.574740+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,11.393,8.15,4.205,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000118,T0005,V0003,2026-09-01T06:38:03.574740+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,11.393,8.15,4.205,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000119,T0005,V0003,2026-09-01T06:38:03.574740+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,11.393,8.15,4.205,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000120,T0005,V0003,2026-09-01T06:38:03.574740+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,11.393,8.15,4.205,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000121,T0005,V0003,2026-09-01T06:40:13.689648+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,10.157,7.27,3.321,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000122,T0005,V0003,2026-09-01T06:40:13.689648+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,10.157,7.27,3.321,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000123,T0005,V0003,2026-09-01T06:40:13.689648+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,10.157,7.27,3.321,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000124,T0005,V0003,2026-09-01T06:40:13.689648+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,10.157,7.27,3.321,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000125,T0005,V0003,2026-09-01T06:42:00.243694500+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,8.972,6.42,2.473,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000126,T0005,V0003,2026-09-01T06:42:00.243694500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,8.972,6.42,2.473,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000127,T0005,V0003,2026-09-01T06:42:00.243694500+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,8.972,6.42,2.473,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000128,T0005,V0003,2026-09-01T06:42:00.243694500+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,8.972,6.42,2.473,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000129,T0005,V0003,2026-09-01T06:44:15.025167200+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,7.821,5.6,1.65,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000130,T0005,V0003,2026-09-01T06:44:15.025167200+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,7.821,5.6,1.65,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000131,T0005,V0003,2026-09-01T06:44:15.025167200+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,7.821,5.6,1.65,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000132,T0005,V0003,2026-09-01T06:44:15.025167200+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,7.821,5.6,1.65,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000133,T0005,V0003,2026-09-01T06:46:49.564413+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,6.384,4.57,0.621,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000134,T0005,V0003,2026-09-01T06:46:49.564413+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,6.384,4.57,0.621,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000135,T0005,V0003,2026-09-01T06:46:49.564413+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,6.384,4.57,0.621,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000136,T0005,V0003,2026-09-01T06:46:49.564413+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,6.384,4.57,0.621,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,train
DE000137,T0006,V0006,2026-09-01T06:37:10.263133714+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,17.318,12.39,5.356,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000138,T0006,V0006,2026-09-01T06:37:10.263133714+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.318,12.39,5.356,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000139,T0006,V0006,2026-09-01T06:37:10.263133714+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.318,12.39,5.356,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000140,T0006,V0006,2026-09-01T06:37:10.263133714+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.318,12.39,5.356,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000141,T0006,V0006,2026-09-01T06:38:53.426400+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,16.317,11.68,4.639,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000142,T0006,V0006,2026-09-01T06:38:53.426400+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,16.317,11.68,4.639,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000143,T0006,V0006,2026-09-01T06:38:53.426400+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,16.317,11.68,4.639,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000144,T0006,V0006,2026-09-01T06:38:53.426400+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,16.317,11.68,4.639,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000145,T0006,V0006,2026-09-01T06:40:24.833644499+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,15.339,10.98,3.939,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000146,T0006,V0006,2026-09-01T06:40:24.833644499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.339,10.98,3.939,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000147,T0006,V0006,2026-09-01T06:40:24.833644499+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.339,10.98,3.939,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000148,T0006,V0006,2026-09-01T06:40:24.833644499+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.339,10.98,3.939,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000149,T0006,V0006,2026-09-01T06:41:50.422645500+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,14.32,10.25,3.21,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000150,T0006,V0006,2026-09-01T06:41:50.422645500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,14.32,10.25,3.21,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000151,T0006,V0006,2026-09-01T06:41:50.422645500+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,14.32,10.25,3.21,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000152,T0006,V0006,2026-09-01T06:41:50.422645500+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,14.32,10.25,3.21,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000153,T0006,V0006,2026-09-01T06:43:29.808917500+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,13.326,9.54,2.499,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000154,T0006,V0006,2026-09-01T06:43:29.808917500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,13.326,9.54,2.499,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000155,T0006,V0006,2026-09-01T06:43:29.808917500+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,13.326,9.54,2.499,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000156,T0006,V0006,2026-09-01T06:43:29.808917500+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,13.326,9.54,2.499,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000157,T0006,V0006,2026-09-01T06:44:46.732301+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,12.458,8.91,1.878,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000158,T0006,V0006,2026-09-01T06:44:46.732301+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,12.458,8.91,1.878,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000159,T0006,V0006,2026-09-01T06:44:46.732301+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,12.458,8.91,1.878,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000160,T0006,V0006,2026-09-01T06:44:46.732301+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,12.458,8.91,1.878,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000161,T0006,V0006,2026-09-01T06:46:04.472258+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,11.508,8.23,1.198,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000162,T0006,V0006,2026-09-01T06:46:04.472258+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,11.508,8.23,1.198,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000163,T0006,V0006,2026-09-01T06:46:04.472258+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,11.508,8.23,1.198,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000164,T0006,V0006,2026-09-01T06:46:04.472258+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,11.508,8.23,1.198,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000165,T0006,V0006,2026-09-01T06:47:45.627608+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,10.503,7.52,0.479,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000166,T0006,V0006,2026-09-01T06:47:45.627608+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,10.503,7.52,0.479,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000167,T0006,V0006,2026-09-01T06:47:45.627608+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,10.503,7.52,0.479,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000168,T0006,V0006,2026-09-01T06:47:45.627608+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,10.503,7.52,0.479,1.0,EVO_LITE,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE000169,T0007,V0007,2026-09-01T06:42:50.555800+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.918,54.95,2.81,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000170,T0007,V0007,2026-09-01T06:42:50.555800+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.918,54.95,2.81,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000171,T0007,V0007,2026-09-01T06:42:50.555800+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.918,54.95,2.81,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000172,T0007,V0007,2026-09-01T06:44:03.889599999+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.798,54.58,2.443,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000173,T0007,V0007,2026-09-01T06:44:03.889599999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.798,54.58,2.443,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000174,T0007,V0007,2026-09-01T06:44:03.889599999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.798,54.58,2.443,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000175,T0007,V0007,2026-09-01T06:45:17.871599999+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.677,54.21,2.073,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000176,T0007,V0007,2026-09-01T06:45:17.871599999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.677,54.21,2.073,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000177,T0007,V0007,2026-09-01T06:45:17.871599999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.677,54.21,2.073,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000178,T0007,V0007,2026-09-01T06:46:29.952999999+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.56,53.85,1.713,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000179,T0007,V0007,2026-09-01T06:46:29.952999999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.56,53.85,1.713,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000180,T0007,V0007,2026-09-01T06:46:29.952999999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.56,53.85,1.713,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000181,T0007,V0007,2026-09-01T06:47:47.505199999+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.433,53.46,1.325,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000182,T0007,V0007,2026-09-01T06:47:47.505199999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.433,53.46,1.325,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000183,T0007,V0007,2026-09-01T06:47:47.505199999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.433,53.46,1.325,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000184,T0007,V0007,2026-09-01T06:48:57.268799999+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.32,53.11,0.976,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000185,T0007,V0007,2026-09-01T06:48:57.268799999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.32,53.11,0.976,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000186,T0007,V0007,2026-09-01T06:48:57.268799999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.32,53.11,0.976,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000187,T0007,V0007,2026-09-01T06:50:12.875799999+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.196,52.74,0.598,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000188,T0007,V0007,2026-09-01T06:50:12.875799999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.196,52.74,0.598,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000189,T0007,V0007,2026-09-01T06:50:12.875799999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.196,52.74,0.598,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000190,T0007,V0007,2026-09-01T06:51:26.902399999+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.076,52.37,0.228,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000191,T0007,V0007,2026-09-01T06:51:26.902399999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.076,52.37,0.228,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000192,T0007,V0007,2026-09-01T06:51:26.902399999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.076,52.37,0.228,1.0,VF_7_PLUS,EV_CAR,75.3,69.28,,False,True,False,train
DE000193,T0008,V0008,2026-09-01T06:49:23.037023999+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.812,54.62,6.224,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
DE000194,T0008,V0008,2026-09-01T06:49:23.037023999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.812,54.62,6.224,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
DE000195,T0008,V0008,2026-09-01T06:49:23.037023999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.812,54.62,6.224,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
DE000196,T0008,V0008,2026-09-01T06:51:17.221265999+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.552,53.83,5.427,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
DE000197,T0008,V0008,2026-09-01T06:51:17.221265999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.552,53.83,5.427,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
DE000198,T0008,V0008,2026-09-01T06:51:17.221265999+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.552,53.83,5.427,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
DE000199,T0008,V0008,2026-09-01T06:53:12.342018499+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.291,53.03,4.627,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
DE000200,T0008,V0008,2026-09-01T06:53:12.342018499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.291,53.03,4.627,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
DE000201,T0008,V0008,2026-09-01T06:53:12.342018499+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.291,53.03,4.627,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
DE000202,T0008,V0008,2026-09-01T06:55:15.970366499+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.014,52.18,3.778,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
DE000203,T0008,V0008,2026-09-01T06:55:15.970366499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.014,52.18,3.778,1.0,VF_8,EV_CAR,87.7,80.68,,False,True,False,train
